unique_staying_id,study_id,location_id,Start Time,End Time,Day of Week,Time of Day,Surveyor Count,staying_microclimate,Temperature,staying_row_total,Group Size,Race Ethnicity,Gender,Age,sitting_formal_all,sitting_formal_public,Commercial Activity,commercial_buying,Eating Drinking,talking_to_others,sitting_informal,recreation_passive,standing,using_electronics,Active Recreation,leaning,living_public,commercial_observing,working_civic,staying_mobility_assist,Waiting for Transportation,Smoking,soliciting,sitting_formal_private,Conditions,commercial_selling,Intoxicated Disruptive Behavior,lying,Cultural Activity,Aggressive Disruptive Behavior,sitting_formal_commercial,commercial_selling_informal,Disruptive Behavior,Notes,sitting_formal_public_fixed,sitting_formal_public_fixed_1,sitting_formal_public_movable,subject_id,latitidue,longitude,staying_covid_mask,staying_covid_social_distance,taking_care_child,feeding_child,waiting_non_public_transportation,recreation_active_play,recreation_passive_reading_writing,other,chance_encounter,year,month,day
5792,2018_Seattle_Citywide,WES4,2018-08-17 17:21:00,2018-08-17 17:41:00,Weekday,Evening,UD4H,Sun-Shaded,75,1,1,W,Female,25-44,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,17
5793,2018_Seattle_Citywide,WES4,2018-08-17 17:21:00,2018-08-17 17:41:00,Weekday,Evening,UD4H,Sun-Shaded,75,1,1,W,Male,25-44,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,17
5794,2018_Seattle_Citywide,WES4,2018-08-17 17:21:00,2018-08-17 17:41:00,Weekday,Evening,UD4H,Sun-Shaded,75,1,1,W,Male,45-64,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,17
5795,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,2,W,Male,45-64,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5796,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,2,W,Female,0-4,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5797,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,6,W,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5798,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,6,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5799,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,6,W,Male,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5800,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,6,W,Male,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5801,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,6,W,Female,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5802,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,6,W,Female,25-44,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5803,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,2,A,Male,25-44,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5804,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,2,A,Female,25-44,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5805,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,1,A,Male,25-44,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5806,2018_Seattle_Citywide,WES4,2018-08-18 14:19:00,2018-08-18 14:39:00,Weekend,Midday,UD4H,Sun-Shaded,75,1,1,W,Male,25-44,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5807,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,2,W,Male,45-64,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5808,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,2,W,Female,45-64,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5809,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,1,W,Male,45-64,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5810,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,2,A,Male,15-24,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5811,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,2,A,Male,15-24,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5812,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,1,W,Male,45-64,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5813,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,2,W,Male,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5814,2018_Seattle_Citywide,WES4,2018-08-18 16:19:00,2018-08-18 16:39:00,Weekend,Evening,UD4H,Light Clouds,74,1,2,W,Female,15-24,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,8,18
5815,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,B,Male,45-64,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5816,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Female,15-24,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5817,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Female,25-44,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5818,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,2,W,Male,15-24,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5819,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,A,Female,15-24,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5820,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Male,25-44,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5821,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,U,Male,45-64,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5822,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,A,Female,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5823,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,B,Male,25-44,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5824,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Female,25-44,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5825,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,U,Female,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5826,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,U,Male,25-44,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5827,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,B,Male,45-64,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5828,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Female,45-64,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5829,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,A,Female,45-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5830,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,L,Female,45-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5831,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,B,Male,45-64,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5832,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Male,45-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5833,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Male,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5834,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Male,25-44,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5835,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Female,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5836,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,B,Female,45-64,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5837,2018_Seattle_Citywide,BLT1,2018-07-20 08:24:00,2018-07-20 08:44:00,Weekday,Morning,UD4H,Heavy Clouds,58,1,1,W,Female,65+,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5838,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,W,Female,45-64,,,,,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5839,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,W,Female,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5840,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,3,B,Male,25-44,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5841,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,3,B,Male,45-64,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5842,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,3,B,Female,25-44,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5843,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,15-24,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5844,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,45-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5845,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,A,Female,45-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5846,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Male,45-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5847,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,W,Female,15-24,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5848,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,U,Male,25-44,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5849,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,25-44,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5850,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5851,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,A,Female,25-44,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5852,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Male,25-44,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5853,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Male,25-44,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5854,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5855,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,W,Male,5-14,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5856,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,W,Male,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5857,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,U,Male,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5858,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,45-64,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5859,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Male,45-64,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5860,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Male,25-44,,,,,,,,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5861,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Male,65+,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5862,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,W,Female,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5863,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,W,Female,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5864,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,B,Female,45-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5865,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,25-44,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5866,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,1,W,Female,45-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5867,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,A,Male,65+,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5868,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,A,Female,45-64,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5869,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,A,Male,15-24,,,1,,,1,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5870,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,N,Male,15-24,,,,,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5871,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,N,Male,15-24,,,,,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5872,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,4,N,Male,15-24,,,,,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5873,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,A,Female,45-64,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5874,2018_Seattle_Citywide,BLT1,2018-07-20 12:22:00,2018-07-20 12:42:00,Weekday,Midday,UD4H,Sun-Shaded,64,1,2,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5875,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5876,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Female,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5877,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,2,B,Male,65+,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5878,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,2,B,Male,65+,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5879,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,45-64,,,1,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5880,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,A,Female,15-24,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5881,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,2,W,Female,25-44,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5882,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,2,W,Female,25-44,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5883,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,45-64,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5884,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,25-44,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5885,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,25-44,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5886,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,45-64,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5887,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,1,W,Male,45-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
5888,2018_Seattle_Citywide,BLT1,2018-07-20 16:23:00,2018-07-20 16:43:00,Weekday,Evening,UD4H,Sun-Shaded,71,1,2,W,Male,45-64,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7,20
